"","Control_1","Control_2","Control_3","Heat_treated_42_12h_1","Heat_treated_42_12h_2","Heat_treated_42_12h_3"
"g1033",479.338913548343,320.011291105404,251.393340368783,135.267044800924,175.502132956458,397.919501588839
"g1034",7.13909020178384,1.84444548187553,5.25560990318014,18.4036795647516,8.42410238190997,7.7182661946111
"g1035",1724.60021874521,1226.55624544723,1191.27157805416,2230.5259632479,2903.50728763164,2607.05880351308
"g1036",7.13909020178384,2.76666822281329,0.875934983863356,1.84036795647516,4.21205119095498,4.28792566367283
"g1037",54.0531115277919,171.533429814424,131.390247579503,58.8917746072052,77.2209385008414,96.0495348662714
"g1038",64.2518118160545,47.9555825287637,50.8042290640747,114.10281330146,46.3325631005048,51.455107964074
"g1039",650.677078391156,643.711473174559,707.755466961592,702.100375395274,1026.33647352936,839.57584494714
"g1040",278.42451786957,286.811272431644,284.678869755591,163.792748126289,554.586740142406,352.467489553907
"g1041",24.4768806918303,105.133392466905,90.2213033379257,33.1266232165529,85.6450408827513,27.4427242475061
"g1042",5803.06046402143,4616.64704113444,5997.5268345124,9345.38848298087,15393.6430858768,6801.50768771785
"g1044",1638.9311363238,500.766948329206,322.344074061715,1181.51622805705,1426.48133667009,594.306496985054
"g1045",1505.32816254756,977.556105394029,774.326525735207,841.048156109149,956.135620346781,992.225998573893
"g1046",0,0,1.75186996772671,2.76055193471274,12.636153572865,2.5727553982037
"g1047",288.623218157832,434.366910981687,366.140823254883,107.661525453797,88.4530750100547,84.0433430079875
"g1048",8.1589602306101,3.68889096375105,9.63528482249692,6.44128784766307,4.21205119095498,0.857585132734566
"g1049",85.6690824214061,69.1667055703323,52.5560990318014,42.3284629989287,22.4642730184266,20.5820431856296
"g1050",346.755809800929,240.700135384756,250.51740538492,52.4504867595421,143.209740492469,114.916407786432
"g1051",364.093600290976,341.222414146972,218.983745965839,160.112012213339,203.582474229491,253.845199289432
"g1052",3286.02123287822,663.078150734252,847.029129395866,1518.30356409201,2179.03448278738,1868.67800422862
"g1053",487.497873778954,412.23356519918,586.000504204585,678.175591961097,763.785282626504,848.151696274486
"g1054",6147.77653376471,616.967013687364,546.583429930734,2776.19506234278,8668.40135098536,2492.14239572665
"g1055",395.70957118459,294.189054359147,297.817894513541,182.196427691041,192.350337720278,256.417954687635
"g1056",44.8742812683556,24.9000140053196,21.8983745965839,125.145021040311,147.421791683424,82.3281727425184
"g1058",1408.44050980907,714.722624226767,753.304086122486,685.537063786998,915.419125500883,667.201233267493
"g1059",41.8146711818768,67.3222600884567,53.4320340156647,93.8587657802333,68.7968361189314,83.1857578752529
"g1060",33.6557109512667,11.9888956321909,16.6427646934038,11.042207738851,5.61606825460664,17.1517026546913
"g1061",6.11922017295758,13.8333411140665,1.75186996772671,0.920183978237581,4.21205119095498,0.857585132734566
"g1062",0,10.1444501503154,0,0,0,0
"g1063",0,23.0555685234441,1.75186996772671,0.920183978237581,0,2.5727553982037
"g1064",1976.5081158653,2411.61246755225,1762.38118753307,155.511092322151,1176.56629934009,467.383897340339
"g1076",935.220816433683,988.622778285282,848.780999363592,1121.70426947161,899.974937800715,999.944264768504
"g1077",45.8941512971818,43.3444688240749,26.2780495159007,35.8871751512657,16.8482047638199,15.4365323892222
"g1080",10.1987002882626,11.9888956321909,9.63528482249692,40.4880950424536,23.8682900820782,29.1578945129753
"g1081",0,1.84444548187553,0.875934983863356,11.042207738851,0,8.57585132734566
"g1082",369.192950435107,308.022395473213,235.626510659243,704.860927329987,578.455030224484,590.018571321382
"g1084",11.2185703170889,4.61111370468882,12.263089774087,17.483495586514,47.7365801641565,17.1517026546913
"g1085",2.03974005765253,5.53333644562658,1.75186996772671,20.2440475212268,0,15.4365323892222
"g1086",578.266306344491,339.377968665097,455.486191608945,442.608493532276,525.102381805721,485.393185127765
"g1087",707.789800005426,336.611300442284,368.768628206473,660.692096374583,793.269640963189,463.095971676666
"g1088",225.391276370604,130.955629213162,160.296102046994,323.904760339628,328.539992894489,194.671825130747
"g1095",3277.86227264761,1283.73405538537,1328.79337052071,2270.09387431211,4101.1338429265,1915.84518652902
"g1096",171.338164842812,283.122381467893,205.844721207889,853.010547826237,1319.77603983256,873.021665123788
"g1097",89.7485625367111,79.3111557206477,61.3154488704349,118.703733192648,206.390508356794,76.3250768133764
"g1099",4.07948011530505,17.5222320778175,18.3946346611305,4.60091989118791,0,0
"g1100",79.5498622484485,408.544674235429,184.822281595168,40.4880950424536,80.0289726281447,92.6191943353332
"g1102",1885.73968329976,905.622731600884,1178.13255329621,1924.10469849478,2374.19285463496,2417.53248917874
"g1103",585.405396546275,1103.9006209025,943.381977620835,752.710494198341,1089.51724139369,1147.44890759885
"g1104",161.13946455455,189.977884633179,168.179516901764,1633.32656137171,2743.44934237535,1500.77398228549
"g1105",101.987002882626,103.28894698503,90.2213033379257,858.531651695663,1655.33611804531,796.696588310412
"g1106",810.796672916879,373.500210079794,786.589615509294,166.553300061002,137.593672237863,218.684208847314
"g1107",0,7.37778192750211,5.25560990318014,1.84036795647516,0,5.1455107964074
"g1108",60.1723317007495,14.7555638550042,20.1465046288572,1.84036795647516,8.42410238190997,18.0092877874259
"g1109",193.77530547699,35.9666868965728,69.1988637252051,34.0468071947905,25.2723071457299,44.5944269021974
"g1110",870.969004617628,1275.43405071693,1315.65434576276,516.223211791283,956.135620346781,664.628477869289
"g1111",20.3974005765253,58.1000326790791,24.526179548174,7.36147182590065,12.636153572865,17.1517026546913
"g1112",336.557109512667,807.867121061481,769.070915832027,196.919371342842,398.740846077072,687.783276453122
"g1113",586.425266575101,374.422432820732,503.66261572143,605.481057680328,984.215961619814,508.547983711598
"g1114",683.312919313596,440.822470168251,546.583429930734,471.134196857641,819.94596517257,538.563463357308
"g1115",0,3.68889096375105,0,1.84036795647516,1.40401706365166,8.57585132734566
"g1116",77.510122190796,119.888956321909,83.2138234670188,5.52110386942549,42.1205119095498,38.5913309730555
"g1117",16.3179204612202,21.2111230415686,22.7743095804473,1.84036795647516,4.21205119095498,5.1455107964074
"g1118",71.3909020178384,118.044510840034,56.9357739511182,23.9247834341771,49.1405972278081,56.6006187604814
"g1119",21.4172706053515,35.044464155635,37.6652043061243,56.1312226724924,36.5044436549432,49.7399376986048
"g1120",490.557483865432,486.011384474201,479.136436173256,1040.7280793867,658.484002852629,674.061914329369
"g1121",1292.17532652287,1124.18952120313,1179.88442326394,2489.09766113266,2699.92481340214,1482.76469449807
"g1122",2.03974005765253,3.68889096375105,6.13154488704349,119.623917170886,329.94400995814,2.5727553982037
"g1123",0,0.922222740937764,0.875934983863356,31.2862552600778,22.4642730184266,11.1486067255494
"g1124",316.159708936141,451.889143059504,446.726841770312,565.913146616112,714.644685398696,739.238384417196
"g1125",757.763431417913,525.666962334525,475.632696237802,573.274618442013,306.075719876062,670.631573798431
"g1126",258.027117293044,945.278309461208,858.416284186089,86.4972939543326,80.0289726281447,182.665633272463
"g1128",1736.83865909113,2493.69029149571,2132.02575072341,2395.23889535242,1962.81585498502,1652.56655077951
"g1129",122.384403459152,204.733448488184,160.296102046994,69.0137983678186,43.5245289732015,145.789472564876
"g1130",90.7684325655374,142.022302104416,108.615937999056,57.9715906289676,37.9084607185949,101.195045662679
"g1131",268.225817581307,190.900107374117,164.675776966311,149.069804474488,168.482047638199,236.69349663474
"g1133",1191.20819366907,561.633649231098,657.827172881381,2916.06302703489,4695.03306085115,1998.17335927154
"g1134",93.8280426520162,62.7111463837679,80.5860185154288,272.374457558324,398.740846077072,185.238388670666
"g1135",1228.94338473565,789.422666242726,593.883919059356,385.557086881546,223.238713120614,806.987609903227
"g1136",45.8941512971818,65.4778146065812,40.2930092577144,9.20183978237581,8.42410238190997,36.8761607075864
"g1138",181.536865131075,186.288993669428,156.792362111541,125.145021040311,54.7566654824148,159.510834688629
"g1139",60.1723317007495,53.4889189743903,28.0299194836274,139.867964692112,75.8169214371897,96.0495348662714
"g1140",4.07948011530505,18.4444548187553,11.3871547902236,16.5633116082765,32.2923924639882,10.2910215928148
"g1141",443.643462539424,681.522605553007,1091.41498989374,1036.12715949552,1102.15339496655,652.622286011005
"g1142",42.834541210703,21.2111230415686,43.7967491931678,76.3752701937192,84.2410238190997,37.7337458403209
"g1143",464.040863115949,527.511407816401,497.531070834386,909.14177049873,1210.26270886773,720.371511497036
"g1144",1153.4730026025,1588.98978263577,1215.79775760234,1583.63662654688,1110.57749734846,1485.33744989627
"g1149",301.881528532574,394.711333121363,369.644563190336,309.181816687827,275.187344475726,362.758511146722
"g1150",668.014868881202,607.744786277986,599.139528962536,598.119585854428,433.841272668363,796.696588310412
"g1151",36.7153210377455,146.633415809104,92.8491082895158,159.191828235101,176.906150020109,176.662537343321
"g1152",136.662583862719,91.3000513528386,167.303581917901,619.283817353892,586.879132606394,259.848295218574
"g1153",454.862032856513,674.144823625505,496.655135850523,542.908547160173,499.830074659991,309.588232917178
"g1154",46.9140213260081,9.22222740937764,32.4095944029442,64.4128784766307,43.5245289732015,40.3065012385246
"g1155",651.696948419982,441.744692909189,439.719361899405,919.263794259343,864.874511209423,922.761602822393
"g1156",78.5299922196222,168.766761591611,163.799841982448,122.384469105598,87.049057946403,35.1609904421172
"g1157",753.683951302608,1076.23393867437,801.480510234971,43.2486469771663,61.7767508006731,85.7585132734566
"g1158",36.7153210377455,79.3111557206477,63.943253822025,1.84036795647516,0,14.5789472564876
"g1162",237.629716716519,234.244576198192,217.231875998112,399.35984655511,270.975293284771,367.904021943129
"g1163",60.1723317007495,40.5778006012616,35.0373993545343,26.6853353688898,1.40401706365166,20.5820431856296
"g1164",25.4967507206566,20.2889003006308,7.00747987090685,4.60091989118791,0,2.5727553982037
"g1165",215.192576082341,204.733448488184,155.916427127677,270.534089601849,224.642730184266,255.560369554901
"g1167",41.8146711818768,54.411141715328,34.1614643706709,36.8073591295032,30.8883754003365,47.1671823004011
"g1168",280.464257927222,126.344515508474,253.14521033651,539.227811247222,570.030927842574,319.879254509993
"g1169",66.2915518737071,34.1222414146972,87.5934983863356,120.544101149123,213.410593675052,114.916407786432
"g1170",4.07948011530505,9.22222740937764,26.2780495159007,21.1642314994644,23.8682900820782,13.7213621237531
"g1172",48.9537613836606,49.8000280106392,65.6951237897517,358.871751512657,2156.57020976895,352.467489553907
"g1173",653.736688477634,445.43358387294,458.113996560535,495.979164270056,415.589050840892,547.139314684653
"g1174",639.458508074067,663.078150734252,619.286033591393,2473.45453350262,2115.85371492305,1592.53559148809
"g1175",83.6293423637535,88.5333831300253,98.1047181926959,6.44128784766307,7.02008531825831,19.724458052895
"g1176",9.17883025943636,2.76666822281329,1.75186996772671,0,1.40401706365166,0
"g1177",7.13909020178384,0,3.50373993545343,0,0,0.857585132734566
"g1179",36.7153210377455,236.089021680067,134.893987514957,23.9247834341771,22.4642730184266,101.195045662679
"g1180",12.2384403459152,18.4444548187553,17.5186996772671,13.8027596735637,2.80803412730332,8.57585132734566
"g1182",44.8742812683556,26.7444594871951,36.789269322261,3.68073591295032,1.40401706365166,12.8637769910185
"g1183",16.3179204612202,15.677786595942,30.6577244352175,16.5633116082765,18.2522218274716,20.5820431856296
"g1184",271.285427667786,146.633415809104,141.901467385864,31.2862552600778,60.3727337370214,69.4643957514999
"g1186",17.3377904900465,11.9888956321909,15.7668297095404,1.84036795647516,0,0
"g1187",160.119594525723,260.989035685387,424.828467173728,20.2440475212268,7.02008531825831,25.727553982037
"g1188",525.233064845525,1817.70102238833,1824.57257138737,127.905572975024,99.6852115192679,277.857583005999
"g1189",45.8941512971818,23.0555685234441,35.9133343383976,27.6055193471274,26.6763242093816,52.3126930968085
"g1191",203.974005765253,1256.98959589817,1242.9517421021,1385.7970712258,1001.06416638363,1416.7306392775
"g1192",919.922766001289,518.289180407023,434.463751996225,317.463472491965,179.714184147413,409.068108314388
"g1194",26.5166207494828,12.9111183731287,24.526179548174,11.9623917170886,22.4642730184266,0.857585132734566
"g1195",480.35878357717,604.978118055173,710.383271913182,613.762713484466,904.18698899167,360.185755748518
"g1197",1023.94950894157,679.678160071132,671.842132623194,1483.33657291898,1298.71578387779,1080.55726724555
"g1198",497.696574067216,398.400224085114,423.076597206001,1225.68505901246,841.006221127345,764.965938399233
"g1199",0,0,0,10.1220237606134,2.80803412730332,3.43034053093827
"g1200",752.664081273782,582.844772272667,813.743600009058,573.274618442013,657.079985788977,1276.08667750903
"g1201",104.026742940279,524.744739593587,981.923116910822,36.8073591295032,60.3727337370214,34.3034053093827
"g1203",240.689326802998,236.089021680067,285.554804739454,220.844154777019,126.361535728649,234.120741236537
"g1204",0,0,0,2.76055193471274,14.0401706365166,0
"g1205",1.01987002882626,13.8333411140665,13.1390247579503,22.0844154777019,8.42410238190997,12.0061918582839
"g1207",223.351536312952,630.80035480143,480.888306140983,353.350647643231,482.981869896171,72.0371511497036
"g1208",4942.29015969207,11608.0176401836,8500.94901839387,3378.9155680884,5217.32740852957,5450.8111036609
"g1210",34.6755809800929,11.9888956321909,13.1390247579503,1.84036795647516,35.1004265912915,11.1486067255494
"g1211",6.11922017295758,8.30000466843987,15.7668297095404,0,15.4441877001683,2.5727553982037
"g1215",4.07948011530505,23.9777912643819,15.7668297095404,11.9623917170886,1.40401706365166,21.4396283183642
"g1219",474.239563404212,678.755937330194,658.703107865244,921.104162215819,899.974937800715,780.402470788455
"g1220",1072.90327032523,869.656044704311,790.969290428611,390.158006772734,519.486313551115,483.678014862295
"g1221",0,0,0.875934983863356,10.1220237606134,0,11.1486067255494
"g1222",0,0,0,0,4.21205119095498,18.8668729201605
"g1223",5.09935014413131,4.61111370468882,0,16.5633116082765,5.61606825460664,12.0061918582839
"g1224",7.13909020178384,5.53333644562658,6.13154488704349,23.9247834341771,39.3124777822465,13.7213621237531
"g1225",10.1987002882626,1.84444548187553,6.13154488704349,10.1220237606134,5.61606825460664,1.71517026546913
"g1226",1625.67282594906,733.167079045522,828.634494734735,1879.01568356114,2142.53003913243,1053.11454299805
"g1227",384.491000867501,596.678113386733,490.52359096348,712.222399155888,871.894596527682,757.247672204622
"g1230",64.2518118160545,586.533663236418,336.359033803529,3.68073591295032,0,7.7182661946111
"g1231",198.874655621121,226.86679427069,203.216916256299,22.0844154777019,18.2522218274716,52.3126930968085
"g1232",931.141336318378,863.200485517747,862.795959105406,34.9669911730281,127.765552792301,207.535602121765
"g1234",914.823415857158,697.200392148949,739.289126380673,806.081164936121,470.345716323306,1087.41794830743
"g1235",46.9140213260081,34.1222414146972,37.6652043061243,27.6055193471274,28.0803412730332,54.0278633622777
"g1236",9.17883025943636,15.677786595942,13.1390247579503,25.7651513906523,0,27.4427242475061
"g1237",64.2518118160545,151.244529513793,88.469433370199,17.483495586514,44.9285460368532,30.8730647784444
"g1239",115.245313257368,411.311342458243,452.858386657355,226.365258646445,447.88144330488,243.554177696617
"g1240",395.70957118459,468.489152396384,468.625216366896,532.786523399559,697.796480634876,701.504638576875
"g1241",4.07948011530505,7.37778192750211,2.62780495159007,0,0,0
"g1242",5223.77428764812,3619.72425818072,4638.95167454034,7972.4739874504,11191.4200143674,5009.1547603026
"g1243",165.218944669855,561.633649231098,513.297900543927,122.384469105598,103.897262710223,104.625386193617
"g1244",364.093600290976,1067.01171126499,1776.39614727489,334.946968078479,492.809989341733,375.62228813774
"g1245",1188.1485835826,2284.34572930284,4379.67491931678,538.307627268985,377.680590122297,673.204329196635
"g1246",0,1.84444548187553,19.2705696449938,0,9.82811944556163,0.857585132734566
"g1247",5920.34551733645,677.833714589256,1540.76963661564,4110.46183078727,7503.06718815448,2598.48295218574
"g1249",439.563982424119,273.900154058516,466.873346399169,576.955354354963,287.823498048591,560.860676808406
"g1251",896.465755338285,464.800261432633,420.448792254411,434.326837728138,557.39477426971,524.842101233555
"g1252",13.2583103747414,9.22222740937764,14.8908947256771,4.60091989118791,9.82811944556163,4.28792566367283
"g1253",36.7153210377455,21.2111230415686,14.8908947256771,3.68073591295032,4.21205119095498,18.8668729201605
"g1254",2.03974005765253,4.61111370468882,1.75186996772671,8.28165580413823,0,7.7182661946111
"g1255",912.783675799505,1414.68968459853,1413.75906395546,484.936956531205,563.010842524316,457.950460880258
"g1256",6015.1934300173,2276.96794737534,3118.32854255355,2675.89500871489,2643.76413085608,1725.46128706195
"g1259",66.2915518737071,73.7778192750211,64.8191888058884,12.8825756953261,60.3727337370214,30.0154796457098
"g1260",81.589602306101,122.655624544723,63.0673188381617,21.1642314994644,5.61606825460664,23.1547985838333
"g1261",313.100098849663,5338.74744728871,1127.32832423214,227.285442624682,558.798791333361,378.195043535944
"g1262",124.424143516804,193.66677559693,112.11967793451,92.0183978237581,102.493245646571,123.492259113778
"g1263",4.07948011530505,3.68889096375105,4.37967491931678,14.7229436518013,11.2321365092133,13.7213621237531
"g1264",13.2583103747414,15.677786595942,23.6502445643106,4.60091989118791,0,7.7182661946111
"g1266",28.5563608071354,22.1333457825063,18.3946346611305,0.920183978237581,12.636153572865,6.86068106187653
"g1268",28.5563608071354,11.9888956321909,29.7817894513541,57.05140665073,43.5245289732015,34.3034053093827
"g1269",1059.64495995049,1197.04511773722,1437.40930851977,1908.46157086474,2466.85798083597,993.083583706628
"g1271",238.649586745345,849.36714440368,891.701813572897,288.9377691666,272.379310348422,266.70897628045
"g1272",19.377530547699,20.2889003006308,7.88341485477021,49.6899348248294,40.7164948458982,35.1609904421172
"g1273",1201.40689395734,1414.68968459853,1419.8906088425,861.292203630376,700.604514762179,1186.04023857191
"g1274",0,3.68889096375105,0,3.68073591295032,4.21205119095498,0
"g1275",662.915518737071,617.889236428302,741.916931332263,1097.77948603743,1060.032883057,995.656339104831
"g1276",519.113844672568,341.222414146972,329.351553932622,235.567098428821,400.144863140723,208.3931872545
"g1277",297.802048417269,426.989129054185,423.076597206001,322.984576361391,388.91272663151,404.780182650715
"g1279",1555.30179396005,3696.26874567856,3096.43016795696,420.524078054574,710.432634207741,487.108355393234
"g1280",1571.61971442127,3926.824430913,3054.38528873152,568.673698550825,1243.95911839537,584.873060524974
"g1281",329.418019310883,225.022348788814,243.509925514013,195.079003386367,153.037859938031,324.167180173666
"g1282",121.364533430325,92.2222740937763,94.6009782572425,44.1688309554039,32.2923924639882,114.058822653697
"g1283",0,15.677786595942,24.526179548174,0.920183978237581,0,5.1455107964074
"g1284",237.629716716519,158.622311441295,92.8491082895158,284.336849275412,195.158371847581,258.990710085839
"g1285",58908.7127350338,5004.90281506924,10715.3126576004,53574.9515809484,117948.665483249,48650.8045800319
"g1286",29.5762308359616,71.9333737931455,62.1913838542983,175.755139843378,241.490934948086,170.659441414179
"g1288",3326.81603403127,960.95609605715,556.218714753231,1182.43641203529,1399.80501246071,709.222904771486
"g1289",1014.77067868213,4295.7135272881,4146.67621360913,3176.47509287613,4401.59349454796,1610.54487927552
"g1291",88.7286925078849,276.666822281329,207.596591175615,152.750540387438,391.720760758813,176.662537343321
"g1292",131.563233718588,180.755657223802,162.923906998584,201.52029123403,219.026661929659,182.665633272463
"g1293",2.03974005765253,16.6000093368797,10.5112198063603,4.60091989118791,18.2522218274716,8.57585132734566
"g1294",192.755435448164,941.589418497457,636.80473326866,218.083602842307,401.548880204375,280.430338404203
"g1295",175.417644958117,123.57784728566,106.864068031329,96.619317714946,164.269996447244,106.340556459086
"g1296",99.9472628249737,161.388979664109,77.9582135638387,103.060605562609,26.6763242093816,86.6160984061912
"g1297",129.523493660935,271.133485835702,151.536752208361,1.84036795647516,16.8482047638199,48.8823525658703
"g1298",1876.56085304032,1470.94527179573,1268.35385663414,1465.85307733247,772.209385008414,1487.05262016174
"g1299",0,3.68889096375105,0,15.6431276300389,5.61606825460664,11.1486067255494
"g1300",3020.85502538339,3818.92437022328,3608.85213351703,4192.35820485042,4821.3945965798,4046.94424137442
"g1301",30.5961008647879,48.8778052697015,62.1913838542983,32.2064392383153,49.1405972278081,34.3034053093827
"g1302",1360.50661845423,1379.64522044289,1342.80833026253,1812.76243712803,3637.80821192145,1999.03094440427
"g1303",296.782178388442,278.511267763205,244.385860497876,191.398267473417,140.401706365166,198.959750794419
"g1304",4.07948011530505,15.677786595942,7.88341485477021,6.44128784766307,0,2.5727553982037
"g1305",6325.23391878048,6244.3701788896,5784.6746334336,1683.01649619654,2465.45396377232,2148.25075750009
"g1306",1075.96288041171,947.122754943083,1370.83824974615,325.745128296104,304.671702812411,400.492256987042
"g1307",1279.93688617696,2818.31269630581,3636.00611801679,2269.17369033387,3157.63437615259,1272.6563369781
"g1309",429.365282135857,417.766901644807,801.480510234971,2080.53597479517,5256.63988631182,1836.94735431744
"g1310",86.6889524502323,221.333457825063,164.675776966311,61.6523265419179,42.1205119095498,47.1671823004011
"g1311",0,10.1444501503154,3.50373993545343,37.7275431077408,1.40401706365166,26.5851391147716
"g1312",31.6159708936141,124.500070026598,91.9731733056524,34.9669911730281,67.3928190552797,58.3157890259505
"g1313",356.954510089192,1303.10073294506,962.652547265829,1573.51460278626,2106.02559547749,1417.58822441024
"g1314",381.431390781022,379.955769266359,376.652043061243,237.407466385296,87.049057946403,258.990710085839
"g1315",20.3974005765253,35.044464155635,22.7743095804473,14.7229436518013,8.42410238190997,28.3003093802407
"g1317",1020.88989885509,1167.53399002721,901.337098395394,898.099562759879,935.075364392006,997.371509370301
"g1318",1144.29417234307,649.244809620185,607.898878801169,234.646914450583,258.339139711906,503.40247291519
"g1319",0,0,0,8.28165580413823,2.80803412730332,1.71517026546913
"g1320",387.55061095398,142.022302104416,85.8416284186089,739.827918503015,294.843583366849,850.72445167269
"g1322",238.649586745345,660.311482511439,1125.57645426441,75.4550862154816,32.2923924639882,89.1888538043949
"g1323",70.3710319890121,212.111230415686,191.829761466075,14.7229436518013,2.80803412730332,16.2941175219568
"g1324",998.452758220911,574.544767604227,767.3190458643,1254.21076233782,1940.3515819666,820.70897202698
"g1325",182.556735159901,177.988989000988,230.370900756063,192.318451451654,186.734269465671,345.60680849203
"g1326",0,0,0,3.68073591295032,11.2321365092133,0.857585132734566
"g1327",50.9935014413131,117.122288099096,60.4395138865716,46.009198911879,50.5446142914598,37.7337458403209
"g1328",3.05961008647879,11.0666728912532,18.3946346611305,2.76055193471274,0,4.28792566367283
"g1329",220.291926226473,130.955629213162,98.9806531765593,371.754327207983,355.21631710387,397.061916456104
"g1330",16369.9338326903,4587.13591342444,4820.27021620005,4180.39581313333,7226.4758266151,5405.35909162597
"g1332",22.4371406341778,26.7444594871951,23.6502445643106,45.0890149336415,37.9084607185949,40.3065012385246
"g1333",2061.15732825788,1538.26753188419,1702.81760863036,2601.36010647764,4203.62708857307,1640.56035892123
"g1334",9.17883025943636,14.7555638550042,6.13154488704349,131.586308887974,39.3124777822465,225.544889909191
"g1335",767.962131706176,904.700508859946,797.976770299518,691.978351634661,504.042125850946,605.455103710604
"g1336",639.458508074067,761.755984014593,714.762946832499,702.100375395274,568.626910778923,714.368415567894
"g1337",116.265183286194,96.8333877984652,158.544232079267,149.989988452726,217.622644866007,130.352940175654
"g1338",31.6159708936141,62.7111463837679,105.988133047466,34.0468071947905,25.2723071457299,31.730649911179
"g1339",119.324793372673,255.45569923976,226.867160820609,58.8917746072052,158.653928192638,37.7337458403209
"g1341",11.2185703170889,5.53333644562658,16.6427646934038,12.8825756953261,16.8482047638199,45.452012034932
"g1342",156.040114410418,201.044557524432,149.784882240634,324.824944317866,393.124777822465,244.411762829351
"g1343",2145.80654065046,3604.04647158478,6388.19383731546,3501.300037194,6268.93618920467,2233.15168564081
"g1344",362.053860233323,668.611487179879,845.277259428139,403.960766446298,467.537682196003,397.061916456104
"g1345",20.3974005765253,47.9555825287637,21.0224396127206,38.6477270859784,23.8682900820782,34.3034053093827
"g1348",4.07948011530505,14.7555638550042,43.7967491931678,47.8495668683542,49.1405972278081,12.0061918582839
"g1349",141.761934006851,514.600289443272,525.560990318014,301.820344861927,372.06452186769,222.114549378253
"g1350",1086.16158069997,917.611627233075,1207.0384077637,5614.04245122748,17305.9143265704,6723.467440639
"g1351",1091.2609308441,1321.54518776382,1376.9697946332,2148.62958918475,3825.94649845078,1788.92258688431
"g1354",20.3974005765253,12.9111183731287,0,7.36147182590065,0,9.43343646008023
"g1355",174.397774929291,142.022302104416,138.39772745041,122.384469105598,136.189655174211,268.424146545919
"g1356",21.4172706053515,20.2889003006308,18.3946346611305,21.1642314994644,22.4642730184266,31.730649911179
"g1357",244.768806918303,183.522325446615,255.7730152881,552.110386942549,568.626910778923,298.439626191629
"g1358",43.8544112395293,57.1778099381413,29.7817894513541,69.0137983678186,73.0088873098864,42.8792566367283
"g1359",19.377530547699,40.5778006012616,13.1390247579503,10.1220237606134,35.1004265912915,13.7213621237531
"g1360",4.07948011530505,0.922222740937764,1.75186996772671,6.44128784766307,1.40401706365166,3.43034053093827
"g1361",1.01987002882626,0.922222740937764,3.50373993545343,6.44128784766307,5.61606825460664,8.57585132734566
"g1362",1407.42063978024,7060.53730461952,8064.73339642992,1452.0503176589,1948.77568434851,1637.13001839029
"g1363",515.034364557263,660.311482511439,1059.88133047466,300.900160883689,553.182723078755,380.767798934147
"g1364",324.318669166752,477.711379805762,488.771720995753,92.9385818019957,108.109313901178,197.24458052895
"g1365",19065.4503188782,2325.84575264504,3160.37342177899,3891.45804396673,5531.82723078754,8998.6407977838
"g1366",38352.2124340116,15131.8307333068,25593.0683585195,25709.0201679798,85160.6549957915,26746.3651197257
"g1367",96.8876527384949,33.2000186737595,22.7743095804473,98.4596856714212,130.573586919604,170.659441414179
"g1368",2089.71368906501,200.122334783495,291.686349626498,706.701295286462,1336.62424459638,727.232192558912
"g1369",6139.6175735341,3832.75771133735,4605.66614515353,1750.18992660788,2193.07465342389,2251.16097342824
"g1370",2.03974005765253,0,0,8.28165580413823,36.5044436549432,13.7213621237531
"g1371",209.073355909384,118.044510840034,151.536752208361,116.863365236173,85.6450408827513,142.359132033938
"g1372",32.6358409224404,23.0555685234441,27.153984499764,17.483495586514,30.8883754003365,17.1517026546913
"g1373",950.518866866077,1395.32300703884,1376.09385964933,1999.55978471026,1103.55741203021,1610.54487927552
"g1374",527.272804903178,229.633462493503,208.472526159479,90.1780298672829,101.08922858292,178.37770760879
"g1375",396.729441213416,486.011384474201,620.161968575256,1081.21617442916,1083.90117313908,681.78018052398
"g1376",3051.45112624818,1487.54528113261,1405.87564910069,1060.97212690793,1010.8922858292,1489.62537555994
"g1377",1568.56010433479,240.700135384756,183.070411627441,572.354434463775,838.198187000042,367.904021943129
"g1378",263.126467437176,79.3111557206477,299.569764481268,284.336849275412,270.975293284771,74.6099065479073
"g1379",169.29842478516,25.8222367462574,121.754962757007,69.9339823460562,37.9084607185949,1.71517026546913
"g1381",1175.91014323668,998.767228435598,1235.06832724733,1706.94127963071,2274.50764311569,1201.47677096113
"g1382",1.01987002882626,98.6778332803407,101.608458128149,157.351460278626,307.479736939714,252.987614156697
"g1383",30.5961008647879,241.622358125694,297.817894513541,30.3660712818402,60.3727337370214,67.7492254860307
"g1384",117765.412098597,19279.9886220449,26095.8550392571,28875.3732370953,63551.4283691288,26305.5663615001
"g1385",6.11922017295758,6.45555918656434,7.88341485477021,4.60091989118791,9.82811944556163,6.00309592914196
"g1386",197.854785592295,96.8333877984652,96.3528482249692,288.9377691666,325.731958767185,278.715168138734
"g1387",0,0,0,44.1688309554039,15.4441877001683,42.8792566367283
"g1388",1154.49287263133,994.156114730909,1349.81581013343,1421.68424637706,2250.63935303361,1518.78327007292
"g1389",2257.99224382135,1909.92329648211,2213.4877042227,587.997562093814,1031.95254178397,605.455103710604
"g1390",700.650709803642,357.822423483852,500.158875785976,1043.48863132142,620.575542134034,464.811141942135
"g1391",82.6094723349273,35.044464155635,15.7668297095404,441.688309554039,860.662460018468,152.650153626753
"g1392",5777.56371330078,435.289133722624,516.80164047938,5550.54975672909,5660.9968006435,6985.03090612304
